Month,County,Fuel Type,Count,Year
April,Sligo,Petrol and electric hybrid,23,2022
April,Sligo,Electric,14,2022
April,Sligo,Petrol or Diesel plug-in hybrid electric,7,2022
April,Sligo,Diesel and electric hybrid,0,2022
April,Westmeath,Petrol and electric hybrid,39,2022
April,Westmeath,Electric,25,2022
April,Westmeath,Petrol or Diesel plug-in hybrid electric,15,2022
April,Westmeath,Diesel and electric hybrid,1,2022
April,Wexford,Petrol and electric hybrid,64,2022
April,Wexford,Electric,50,2022
April,Wexford,Petrol or Diesel plug-in hybrid electric,20,2022
April,Wexford,Diesel and electric hybrid,0,2022
April,Wicklow,Petrol and electric hybrid,62,2022
April,Wicklow,Electric,54,2022
April,Wicklow,Petrol or Diesel plug-in hybrid electric,35,2022
April,Wicklow,Diesel and electric hybrid,1,2022
April,Limerick,Petrol and electric hybrid,76,2022
April,Limerick,Electric,32,2022
April,Limerick,Petrol or Diesel plug-in hybrid electric,31,2022
April,Limerick,Diesel and electric hybrid,2,2022
April,Waterford,Petrol and electric hybrid,32,2022
April,Waterford,Electric,31,2022
April,Waterford,Petrol or Diesel plug-in hybrid electric,25,2022
April,Waterford,Diesel and electric hybrid,0,2022
April,Tipperary,Petrol and electric hybrid,61,2022
April,Tipperary,Electric,35,2022
April,Tipperary,Petrol or Diesel plug-in hybrid electric,12,2022
April,Tipperary,Diesel and electric hybrid,2,2022
April,Cork,Petrol and electric hybrid,316,2022
April,Cork,Electric,154,2022
April,Cork,Petrol or Diesel plug-in hybrid electric,110,2022
April,Cork,Diesel and electric hybrid,5,2022
April,Dublin,Petrol and electric hybrid,1094,2022
April,Dublin,Electric,546,2022
April,Dublin,Petrol or Diesel plug-in hybrid electric,473,2022
April,Dublin,Diesel and electric hybrid,18,2022
May,Carlow,Petrol and electric hybrid,17,2022
May,Carlow,Electric,6,2022
May,Carlow,Petrol or Diesel plug-in hybrid electric,5,2022
May,Carlow,Diesel and electric hybrid,4,2022
May,Cavan,Petrol and electric hybrid,12,2022
May,Cavan,Electric,15,2022
May,Cavan,Petrol or Diesel plug-in hybrid electric,4,2022
May,Cavan,Diesel and electric hybrid,2,2022
May,Clare,Petrol and electric hybrid,46,2022
May,Clare,Electric,18,2022
May,Clare,Petrol or Diesel plug-in hybrid electric,10,2022
May,Clare,Diesel and electric hybrid,0,2022
May,Donegal,Petrol and electric hybrid,33,2022
May,Donegal,Electric,12,2022
May,Donegal,Petrol or Diesel plug-in hybrid electric,20,2022
May,Donegal,Diesel and electric hybrid,2,2022
May,Galway,Petrol and electric hybrid,83,2022
May,Galway,Electric,46,2022
May,Galway,Petrol or Diesel plug-in hybrid electric,22,2022
May,Galway,Diesel and electric hybrid,4,2022
May,Kerry,Petrol and electric hybrid,24,2022
May,Kerry,Electric,16,2022
May,Kerry,Petrol or Diesel plug-in hybrid electric,12,2022
May,Kerry,Diesel and electric hybrid,1,2022
May,Kildare,Petrol and electric hybrid,80,2022
May,Kildare,Electric,58,2022
May,Kildare,Petrol or Diesel plug-in hybrid electric,38,2022
May,Kildare,Diesel and electric hybrid,5,2022
May,Kilkenny,Petrol and electric hybrid,25,2022
May,Kilkenny,Electric,18,2022
May,Kilkenny,Petrol or Diesel plug-in hybrid electric,10,2022
May,Kilkenny,Diesel and electric hybrid,2,2022
May,Laois,Petrol and electric hybrid,12,2022
May,Laois,Electric,13,2022
May,Laois,Petrol or Diesel plug-in hybrid electric,5,2022
May,Laois,Diesel and electric hybrid,3,2022
May,Leitrim,Petrol and electric hybrid,5,2022
May,Leitrim,Electric,4,2022
May,Leitrim,Petrol or Diesel plug-in hybrid electric,3,2022
May,Leitrim,Diesel and electric hybrid,1,2022
May,Longford,Petrol and electric hybrid,14,2022
May,Longford,Electric,3,2022
May,Longford,Petrol or Diesel plug-in hybrid electric,1,2022
May,Longford,Diesel and electric hybrid,1,2022
May,Louth,Petrol and electric hybrid,27,2022
May,Louth,Electric,16,2022
May,Louth,Petrol or Diesel plug-in hybrid electric,12,2022
May,Louth,Diesel and electric hybrid,3,2022
May,Mayo,Petrol and electric hybrid,33,2022
May,Mayo,Electric,20,2022
May,Mayo,Petrol or Diesel plug-in hybrid electric,7,2022
May,Mayo,Diesel and electric hybrid,1,2022
May,Meath,Petrol and electric hybrid,75,2022
May,Meath,Electric,61,2022
May,Meath,Petrol or Diesel plug-in hybrid electric,27,2022
May,Meath,Diesel and electric hybrid,4,2022
May,Monaghan,Petrol and electric hybrid,9,2022
May,Monaghan,Electric,4,2022
May,Monaghan,Petrol or Diesel plug-in hybrid electric,5,2022
May,Monaghan,Diesel and electric hybrid,1,2022
May,Offaly,Petrol and electric hybrid,17,2022
May,Offaly,Electric,8,2022
May,Offaly,Petrol or Diesel plug-in hybrid electric,2,2022
May,Offaly,Diesel and electric hybrid,1,2022
May,Roscommon,Petrol and electric hybrid,40,2022
May,Roscommon,Electric,8,2022
May,Roscommon,Petrol or Diesel plug-in hybrid electric,8,2022
May,Roscommon,Diesel and electric hybrid,1,2022
May,Sligo,Petrol and electric hybrid,15,2022
May,Sligo,Electric,11,2022
May,Sligo,Petrol or Diesel plug-in hybrid electric,4,2022
May,Sligo,Diesel and electric hybrid,1,2022
May,Westmeath,Petrol and electric hybrid,16,2022
May,Westmeath,Electric,19,2022
May,Westmeath,Petrol or Diesel plug-in hybrid electric,7,2022
May,Westmeath,Diesel and electric hybrid,0,2022
May,Wexford,Petrol and electric hybrid,27,2022
May,Wexford,Electric,25,2022
May,Wexford,Petrol or Diesel plug-in hybrid electric,7,2022
May,Wexford,Diesel and electric hybrid,1,2022
May,Wicklow,Petrol and electric hybrid,43,2022
May,Wicklow,Electric,42,2022
May,Wicklow,Petrol or Diesel plug-in hybrid electric,18,2022
May,Wicklow,Diesel and electric hybrid,1,2022
May,Limerick,Petrol and electric hybrid,69,2022
May,Limerick,Electric,29,2022
May,Limerick,Petrol or Diesel plug-in hybrid electric,31,2022
May,Limerick,Diesel and electric hybrid,6,2022
May,Waterford,Petrol and electric hybrid,29,2022
May,Waterford,Electric,31,2022
May,Waterford,Petrol or Diesel plug-in hybrid electric,10,2022
May,Waterford,Diesel and electric hybrid,3,2022
May,Tipperary,Petrol and electric hybrid,40,2022
May,Tipperary,Electric,23,2022
May,Tipperary,Petrol or Diesel plug-in hybrid electric,11,2022
May,Tipperary,Diesel and electric hybrid,3,2022
May,Cork,Petrol and electric hybrid,211,2022
May,Cork,Electric,102,2022
May,Cork,Petrol or Diesel plug-in hybrid electric,93,2022
May,Cork,Diesel and electric hybrid,11,2022
May,Dublin,Petrol and electric hybrid,791,2022
May,Dublin,Electric,487,2022
May,Dublin,Petrol or Diesel plug-in hybrid electric,386,2022
May,Dublin,Diesel and electric hybrid,13,2022
June,Carlow,Petrol and electric hybrid,7,2022
June,Carlow,Electric,2,2022
June,Carlow,Petrol or Diesel plug-in hybrid electric,1,2022
June,Carlow,Diesel and electric hybrid,0,2022
June,Cavan,Petrol and electric hybrid,7,2022
June,Cavan,Electric,5,2022
June,Cavan,Petrol or Diesel plug-in hybrid electric,2,2022
June,Cavan,Diesel and electric hybrid,0,2022
June,Clare,Petrol and electric hybrid,17,2022
June,Clare,Electric,13,2022
June,Clare,Petrol or Diesel plug-in hybrid electric,5,2022
June,Clare,Diesel and electric hybrid,2,2022
June,Donegal,Petrol and electric hybrid,9,2022
June,Donegal,Electric,14,2022
June,Donegal,Petrol or Diesel plug-in hybrid electric,6,2022
June,Donegal,Diesel and electric hybrid,2,2022
June,Galway,Petrol and electric hybrid,32,2022
June,Galway,Electric,25,2022
June,Galway,Petrol or Diesel plug-in hybrid electric,15,2022
June,Galway,Diesel and electric hybrid,0,2022
June,Kerry,Petrol and electric hybrid,13,2022
June,Kerry,Electric,4,2022
June,Kerry,Petrol or Diesel plug-in hybrid electric,8,2022
June,Kerry,Diesel and electric hybrid,0,2022
June,Kildare,Petrol and electric hybrid,40,2022
June,Kildare,Electric,18,2022
June,Kildare,Petrol or Diesel plug-in hybrid electric,35,2022
June,Kildare,Diesel and electric hybrid,1,2022
June,Kilkenny,Petrol and electric hybrid,12,2022
June,Kilkenny,Electric,3,2022
June,Kilkenny,Petrol or Diesel plug-in hybrid electric,9,2022
June,Kilkenny,Diesel and electric hybrid,0,2022
June,Laois,Petrol and electric hybrid,5,2022
June,Laois,Electric,7,2022
June,Laois,Petrol or Diesel plug-in hybrid electric,5,2022
June,Laois,Diesel and electric hybrid,0,2022
June,Leitrim,Petrol and electric hybrid,4,2022
June,Leitrim,Electric,1,2022
June,Leitrim,Petrol or Diesel plug-in hybrid electric,2,2022
June,Leitrim,Diesel and electric hybrid,0,2022
June,Longford,Petrol and electric hybrid,4,2022
June,Longford,Electric,2,2022
June,Longford,Petrol or Diesel plug-in hybrid electric,4,2022
June,Longford,Diesel and electric hybrid,0,2022
June,Louth,Petrol and electric hybrid,22,2022
June,Louth,Electric,7,2022
June,Louth,Petrol or Diesel plug-in hybrid electric,14,2022
June,Louth,Diesel and electric hybrid,1,2022
June,Mayo,Petrol and electric hybrid,12,2022
June,Mayo,Electric,6,2022
June,Mayo,Petrol or Diesel plug-in hybrid electric,5,2022
June,Mayo,Diesel and electric hybrid,1,2022
June,Meath,Petrol and electric hybrid,54,2022
June,Meath,Electric,21,2022
June,Meath,Petrol or Diesel plug-in hybrid electric,18,2022
June,Meath,Diesel and electric hybrid,3,2022
June,Monaghan,Petrol and electric hybrid,9,2022
June,Monaghan,Electric,4,2022
June,Monaghan,Petrol or Diesel plug-in hybrid electric,3,2022
June,Monaghan,Diesel and electric hybrid,0,2022
June,Offaly,Petrol and electric hybrid,6,2022
June,Offaly,Electric,5,2022
June,Offaly,Petrol or Diesel plug-in hybrid electric,2,2022
June,Offaly,Diesel and electric hybrid,0,2022
June,Roscommon,Petrol and electric hybrid,31,2022
June,Roscommon,Electric,4,2022
June,Roscommon,Petrol or Diesel plug-in hybrid electric,10,2022
June,Roscommon,Diesel and electric hybrid,0,2022
June,Sligo,Petrol and electric hybrid,8,2022
June,Sligo,Electric,3,2022
June,Sligo,Petrol or Diesel plug-in hybrid electric,5,2022
June,Sligo,Diesel and electric hybrid,0,2022
June,Westmeath,Petrol and electric hybrid,11,2022
June,Westmeath,Electric,6,2022
June,Westmeath,Petrol or Diesel plug-in hybrid electric,7,2022
June,Westmeath,Diesel and electric hybrid,0,2022
June,Wexford,Petrol and electric hybrid,26,2022
June,Wexford,Electric,7,2022
June,Wexford,Petrol or Diesel plug-in hybrid electric,5,2022
June,Wexford,Diesel and electric hybrid,0,2022
June,Wicklow,Petrol and electric hybrid,22,2022
June,Wicklow,Electric,14,2022
June,Wicklow,Petrol or Diesel plug-in hybrid electric,17,2022
June,Wicklow,Diesel and electric hybrid,0,2022
June,Limerick,Petrol and electric hybrid,23,2022
June,Limerick,Electric,16,2022
June,Limerick,Petrol or Diesel plug-in hybrid electric,11,2022
June,Limerick,Diesel and electric hybrid,1,2022
June,Waterford,Petrol and electric hybrid,12,2022
June,Waterford,Electric,7,2022
June,Waterford,Petrol or Diesel plug-in hybrid electric,6,2022
June,Waterford,Diesel and electric hybrid,1,2022
June,Tipperary,Petrol and electric hybrid,21,2022
June,Tipperary,Electric,16,2022
June,Tipperary,Petrol or Diesel plug-in hybrid electric,6,2022
June,Tipperary,Diesel and electric hybrid,0,2022
June,Cork,Petrol and electric hybrid,112,2022
June,Cork,Electric,58,2022
June,Cork,Petrol or Diesel plug-in hybrid electric,46,2022
June,Cork,Diesel and electric hybrid,3,2022
June,Dublin,Petrol and electric hybrid,530,2022
June,Dublin,Electric,258,2022
June,Dublin,Petrol or Diesel plug-in hybrid electric,250,2022
June,Dublin,Diesel and electric hybrid,16,2022
July,Carlow,Petrol and electric hybrid,31,2022
July,Carlow,Electric,31,2022
July,Carlow,Petrol or Diesel plug-in hybrid electric,11,2022
July,Carlow,Diesel and electric hybrid,6,2022
July,Cavan,Petrol and electric hybrid,60,2022
July,Cavan,Electric,12,2022
July,Cavan,Petrol or Diesel plug-in hybrid electric,11,2022
July,Cavan,Diesel and electric hybrid,7,2022
July,Clare,Petrol and electric hybrid,73,2022
July,Clare,Electric,41,2022
July,Clare,Petrol or Diesel plug-in hybrid electric,26,2022
July,Clare,Diesel and electric hybrid,5,2022
July,Donegal,Petrol and electric hybrid,87,2022
July,Donegal,Electric,40,2022
July,Donegal,Petrol or Diesel plug-in hybrid electric,27,2022
July,Donegal,Diesel and electric hybrid,8,2022
July,Galway,Petrol and electric hybrid,196,2022
July,Galway,Electric,67,2022
July,Galway,Petrol or Diesel plug-in hybrid electric,53,2022
July,Galway,Diesel and electric hybrid,12,2022
July,Kerry,Petrol and electric hybrid,76,2022
July,Kerry,Electric,28,2022
July,Kerry,Petrol or Diesel plug-in hybrid electric,24,2022
July,Kerry,Diesel and electric hybrid,6,2022
July,Kildare,Petrol and electric hybrid,177,2022
July,Kildare,Electric,94,2022
July,Kildare,Petrol or Diesel plug-in hybrid electric,82,2022
July,Kildare,Diesel and electric hybrid,9,2022
July,Kilkenny,Petrol and electric hybrid,64,2022
July,Kilkenny,Electric,39,2022
July,Kilkenny,Petrol or Diesel plug-in hybrid electric,23,2022
July,Kilkenny,Diesel and electric hybrid,4,2022
July,Laois,Petrol and electric hybrid,43,2022
July,Laois,Electric,29,2022
July,Laois,Petrol or Diesel plug-in hybrid electric,6,2022
July,Laois,Diesel and electric hybrid,3,2022
July,Leitrim,Petrol and electric hybrid,15,2022
July,Leitrim,Electric,11,2022
July,Leitrim,Petrol or Diesel plug-in hybrid electric,2,2022
July,Leitrim,Diesel and electric hybrid,2,2022
July,Longford,Petrol and electric hybrid,21,2022
July,Longford,Electric,11,2022
July,Longford,Petrol or Diesel plug-in hybrid electric,2,2022
July,Longford,Diesel and electric hybrid,5,2022
July,Louth,Petrol and electric hybrid,101,2022
July,Louth,Electric,37,2022
July,Louth,Petrol or Diesel plug-in hybrid electric,22,2022
July,Louth,Diesel and electric hybrid,5,2022
July,Mayo,Petrol and electric hybrid,69,2022
July,Mayo,Electric,27,2022
July,Mayo,Petrol or Diesel plug-in hybrid electric,19,2022
July,Mayo,Diesel and electric hybrid,4,2022
July,Meath,Petrol and electric hybrid,164,2022
July,Meath,Electric,103,2022
July,Meath,Petrol or Diesel plug-in hybrid electric,49,2022
July,Meath,Diesel and electric hybrid,6,2022
July,Monaghan,Petrol and electric hybrid,19,2022
July,Monaghan,Electric,17,2022
July,Monaghan,Petrol or Diesel plug-in hybrid electric,6,2022
July,Monaghan,Diesel and electric hybrid,0,2022
July,Offaly,Petrol and electric hybrid,45,2022
July,Offaly,Electric,23,2022
July,Offaly,Petrol or Diesel plug-in hybrid electric,11,2022
July,Offaly,Diesel and electric hybrid,5,2022
July,Roscommon,Petrol and electric hybrid,65,2022
July,Roscommon,Electric,13,2022
July,Roscommon,Petrol or Diesel plug-in hybrid electric,11,2022
July,Roscommon,Diesel and electric hybrid,2,2022
July,Sligo,Petrol and electric hybrid,27,2022
July,Sligo,Electric,26,2022
July,Sligo,Petrol or Diesel plug-in hybrid electric,14,2022
July,Sligo,Diesel and electric hybrid,3,2022
July,Westmeath,Petrol and electric hybrid,58,2022
July,Westmeath,Electric,28,2022
July,Westmeath,Petrol or Diesel plug-in hybrid electric,18,2022
July,Westmeath,Diesel and electric hybrid,5,2022
July,Wexford,Petrol and electric hybrid,113,2022
July,Wexford,Electric,44,2022
July,Wexford,Petrol or Diesel plug-in hybrid electric,38,2022
July,Wexford,Diesel and electric hybrid,5,2022
July,Wicklow,Petrol and electric hybrid,79,2022
July,Wicklow,Electric,91,2022
July,Wicklow,Petrol or Diesel plug-in hybrid electric,41,2022
July,Wicklow,Diesel and electric hybrid,4,2022
July,Limerick,Petrol and electric hybrid,104,2022
July,Limerick,Electric,62,2022
July,Limerick,Petrol or Diesel plug-in hybrid electric,44,2022
July,Limerick,Diesel and electric hybrid,8,2022
July,Waterford,Petrol and electric hybrid,70,2022
July,Waterford,Electric,41,2022
July,Waterford,Petrol or Diesel plug-in hybrid electric,41,2022
July,Waterford,Diesel and electric hybrid,6,2022
July,Tipperary,Petrol and electric hybrid,82,2022
July,Tipperary,Electric,38,2022
July,Tipperary,Petrol or Diesel plug-in hybrid electric,24,2022
July,Tipperary,Diesel and electric hybrid,6,2022
July,Cork,Petrol and electric hybrid,394,2022
July,Cork,Electric,170,2022
July,Cork,Petrol or Diesel plug-in hybrid electric,144,2022
July,Cork,Diesel and electric hybrid,21,2022
July,Dublin,Petrol and electric hybrid,1376,2022
July,Dublin,Electric,725,2022
July,Dublin,Petrol or Diesel plug-in hybrid electric,554,2022
July,Dublin,Diesel and electric hybrid,36,2022
August,Carlow,Petrol and electric hybrid,16,2022
August,Carlow,Electric,13,2022
August,Carlow,Petrol or Diesel plug-in hybrid electric,9,2022
August,Carlow,Diesel and electric hybrid,1,2022
August,Cavan,Petrol and electric hybrid,21,2022
August,Cavan,Electric,14,2022
August,Cavan,Petrol or Diesel plug-in hybrid electric,9,2022
August,Cavan,Diesel and electric hybrid,0,2022
August,Clare,Petrol and electric hybrid,35,2022
August,Clare,Electric,29,2022
August,Clare,Petrol or Diesel plug-in hybrid electric,14,2022
